frame_time_s,rms,spectral_centroid_hz,zcr,f0_hz,voiced,jitter,shimmer,hnr
72.098,0.219214,2719.59,0.106934,174.986,1,0.001369,0.009263,2.3519
72.1212,0.157029,3816.98,0.144043,175.645,1,0.003762,0.330559,5.7382
72.1444,0.13062,4953.11,0.205566,395.394,0,,,
72.1676,0.132036,5627.43,0.212402,400.585,0,,,
72.1908,0.113155,5717.65,0.281738,408.333,0,,,
72.2141,0.104161,5835.74,0.30957,408.333,0,,,
72.2373,0.116014,5628.69,0.26123,390.708,0,,,
72.2605,0.113354,4432.23,0.252441,347.283,1,,,3.3914
72.2837,0.124012,3553.38,0.186035,182.415,1,0.622499,0.089806,6.2928
72.3069,0.137197,3106.2,0.123047,177.269,1,0.028616,0.100952,6.6556
72.3302,0.125272,3271.03,0.143066,175.075,1,0.012454,0.090866,5.4268
72.3534,0.116024,3993.13,0.231445,174.897,1,0.001018,0.076656,-0.6886
72.3766,0.101042,5064.42,0.337402,174.288,1,0.003488,0.138043,-3.3895
72.3998,0.137267,5453.9,0.370117,174.928,1,0.003668,0.30402,-5.0481
72.423,0.141781,3791.65,0.343262,180.71,1,0.032516,0.032352,-4.3087
72.4463,0.137392,3063.48,0.259766,164.701,1,0.092695,0.031445,-2.0017
72.4695,0.16103,2665.51,0.150391,76.852,1,0.727373,0.158423,-2.0933
72.4927,0.13538,2006.93,0.111328,221.424,1,0.969386,0.173071,-4.3104
72.5159,0.14084,1794.09,0.104492,210.598,1,0.050118,0.039535,-0.2285
72.5391,0.163368,2080.13,0.096191,172.734,1,0.197552,0.148107,2.2347
72.5624,0.161069,2494.77,0.103027,87.467,1,0.655387,0.014169,4.1435
72.5856,0.166096,2870.7,0.107422,87.484,1,0.000187,0.03073,4.0421
72.6088,0.17352,2444.18,0.10791,87.34,1,0.001639,0.043719,3.3471
72.632,0.186833,2096.97,0.10791,87.511,1,0.001945,0.073885,0.3911
72.6552,0.409515,2122.52,0.08252,88.042,1,0.006059,0.746821,-3.2416
72.6785,0.466785,1579.88,0.0625,303.965,1,1.101625,0.130707,-10.0535
72.7017,0.476984,1204.98,0.049805,105.411,1,0.970034,0.021614,-0.6678
72.7249,0.475793,1710.13,0.038574,64.853,0,,,
72.7481,0.313284,1930.04,0.044434,64.853,0,,,
72.7713,0.235283,1511.44,0.047363,157.899,1,,,-0.1979
72.7946,0.221179,1334.41,0.043457,64.853,0,,,
72.8178,0.227251,1285.25,0.034668,64.853,0,,,
72.841,0.236573,1276.76,0.027832,64.853,0,,,
72.8642,0.224284,1355.73,0.019043,67.209,0,,,
72.8874,0.251189,1986.35,0.038574,64.853,0,,,
72.9107,0.264214,2645.5,0.042969,64.853,0,,,
72.9339,0.254306,2416.73,0.050293,68.082,0,,,
72.9571,0.269533,1631.33,0.059082,68.027,0,,,
72.9803,0.263547,1810.04,0.040039,64.853,0,,,
73.0035,0.246106,1953.28,0.038086,68.286,0,,,
73.0268,0.25875,1839.21,0.043945,67.918,0,,,
73.05,0.263743,2258.72,0.041504,64.853,0,,,
73.0732,0.246566,2655.23,0.038086,68.273,0,,,
73.0964,0.257806,1956.56,0.034668,64.853,0,,,
73.1196,0.262638,1427.63,0.023438,64.853,0,,,
73.1429,0.443734,1538.08,0.019043,69.024,0,,,
73.1661,0.473306,1562.07,0.020996,68.653,0,,,
73.1893,0.478957,1454.41,0.017578,64.853,0,,,
73.2125,0.465778,1779.57,0.020508,64.853,0,,,
73.2357,0.284153,1881.09,0.019043,64.853,0,,,
73.259,0.234265,1347.36,0.017578,64.853,0,,,
73.2822,0.192752,1299.37,0.01709,64.853,0,,,
73.3054,0.191812,1202.11,0.012207,64.853,0,,,
73.3286,0.179046,1074.34,0.010742,64.853,0,,,
73.3518,0.149667,1032.2,0.010254,64.853,0,,,
73.3751,0.144758,1734.98,0.020996,64.853,0,,,
73.3983,0.12993,2533.21,0.021973,64.853,0,,,
73.4215,0.112736,2161.9,0.026855,64.853,0,,,
73.4447,0.107591,1363.56,0.029785,64.853,0,,,
73.4679,0.157302,2375.7,0.04248,337.691,1,,,-1.142
73.4912,0.162943,2621.86,0.050781,329.028,1,0.025985,0.035232,-0.6306
73.5144,0.162426,2269.23,0.086426,153.83,1,0.725673,0.00318,-1.8875
73.5376,0.161437,2629.24,0.095215,153.265,1,0.003678,0.006109,-1.3346
73.5608,0.104125,3369.69,0.109863,156.367,1,0.020037,0.431624,-0.9855
73.584,0.086155,3385.59,0.18457,164.517,1,0.050794,0.188883,-2.7381
73.6073,0.190871,4423.02,0.219727,164.163,1,0.002153,0.756003,-7.6908
73.6305,0.40467,3262.46,0.206543,160.033,1,0.025478,0.717999,-5.6699
73.6537,0.447394,2132.7,0.18457,136.166,1,0.161156,0.100283,-5.589
73.6769,0.450112,2235.17,0.151855,82.936,1,0.485895,0.006057,-0.5487
73.7001,0.459131,3097.04,0.081543,64.853,0,,,
73.7234,0.322205,2517.35,0.095215,64.853,0,,,
73.7466,0.329141,1877.56,0.079102,348.105,1,,,2.8926
73.7698,0.384952,1822.08,0.035645,384.803,0,,,
73.793,0.365065,2346.95,0.046875,385.013,0,,,
73.8162,0.405122,3478.73,0.032715,408.333,0,,,
73.8395,0.410576,3863.56,0.046875,64.853,0,,,
73.8627,0.39681,3881.71,0.050781,64.853,0,,,
73.8859,0.443029,3960.53,0.035645,64.853,0,,,
73.9091,0.4376,3529.62,0.04248,64.853,0,,,
73.9323,0.433331,2321.65,0.031738,64.853,0,,,
73.9556,0.471452,1692.28,0.022949,408.333,0,,,
73.9788,0.450404,2171.47,0.038086,377.732,1,,,4.9489
74.002,0.442026,2250.22,0.030273,408.333,0,,,
74.0252,0.458468,1994.85,0.024902,408.333,0,,,
74.0484,0.415094,1847.81,0.021484,408.333,0,,,
74.0717,0.41103,870.27,0.004395,64.853,0,,,
74.0949,0.419908,603.23,0.003906,64.853,0,,,
74.1181,0.387113,692.98,0.003906,64.853,0,,,
74.1413,0.405319,1046.79,0.002441,64.853,0,,,
74.1645,0.408233,1706.28,0.003906,64.853,0,,,
74.1878,0.387903,1958.49,0.007324,339.678,1,,,4.5179
74.211,0.39074,1689.5,0.007324,64.853,0,,,
74.2342,0.359529,1703.37,0.012695,383.689,0,,,
74.2574,0.31581,1821.44,0.02002,375.273,1,,,3.737
74.2806,0.279259,1913.59,0.018066,377.106,1,0.004873,0.122845,2.7828
74.3039,0.225668,1866.64,0.026367,374.289,1,0.007498,0.212273,0.8679
74.3271,0.202615,1814.14,0.047363,175.837,1,0.72148,0.107651,-1.5399
74.3503,0.208764,2592.02,0.065918,174.676,1,0.006625,0.029894,-5.1662
74.3735,0.208869,2666.03,0.080078,408.333,0,,,
74.3967,0.220115,2199.87,0.09375,87.053,1,,,1.8459
74.42,0.216606,1744.8,0.085938,87.219,1,0.001906,0.016069,3.4123
74.4432,0.194491,1816.88,0.080078,87.276,1,0.000653,0.107589,3.7302
74.4664,0.181924,1882.27,0.085938,87.485,1,0.002395,0.066773,2.1548
74.4896,0.160152,2059.85,0.097656,87.565,1,0.000908,0.127292,0.4388
74.5128,0.132427,2873.44,0.090332,87.521,1,0.000495,0.189522,-0.2032
74.5361,0.105891,3065.12,0.072266,87.698,1,0.002021,0.22269,3.1315
74.5593,0.079727,2111.79,0.056641,86.847,1,0.009757,0.28192,3.3788
74.5825,0.13691,2259.49,0.052734,87.565,1,0.008232,0.527917,-3.155
74.6057,0.184551,3083.17,0.07373,89.557,1,0.022501,0.296402,-0.6388
74.6289,0.211804,2984.36,0.088379,297.319,1,1.074047,0.137521,-1.3363
74.6522,0.273554,2776.78,0.086914,304.792,1,0.024821,0.254452,-0.0127
74.6754,0.274503,2041.98,0.064941,314.322,1,0.030786,0.003461,2.4406
74.6986,0.261914,1432.66,0.041992,157.204,1,0.66642,0.046938,-1.0737
74.7218,0.279081,1206.93,0.031738,156.279,1,0.005907,0.063464,-0.6229
74.745,0.240627,1147.29,0.033691,160.609,1,0.027334,0.147981,2.0328
74.7683,0.225773,1066.86,0.03125,174.944,1,0.085438,0.063696,-0.3693
74.7915,0.242935,1311.24,0.031738,174.993,1,0.000282,0.073229,1.1415
74.8147,0.235473,1748.28,0.059082,175.5,1,0.002891,0.031196,-0.8331
74.8379,0.228671,2513.42,0.075195,176.476,1,0.005544,0.029306,-4.3606
74.8611,0.238896,2659.14,0.072754,169.587,1,0.039811,0.043735,1.3041
74.8844,0.210836,1995.31,0.071777,311.479,1,0.589905,0.124783,1.4102
74.9076,0.187095,1842.08,0.044922,166.65,1,0.605815,0.119321,-0.8416
74.9308,0.199078,2350.6,0.029785,173.85,1,0.042293,0.062056,2.2735
74.954,0.176743,2183.5,0.046875,175.507,1,0.009482,0.118856,1.6466
74.9772,0.186766,2368.86,0.058594,176.113,1,0.003448,0.055142,1.8111
75.0005,0.190296,3355.39,0.060059,175.486,1,0.003565,0.018725,3.7236
75.0237,0.172413,2927.69,0.064453,174.95,1,0.003059,0.098608,3.0468
75.0469,0.172584,2019.61,0.048828,175.196,1,0.001403,0.000992,3.624
75.0701,0.196885,2339.3,0.058105,175.54,1,0.001961,0.131546,-0.556
75.0933,0.190365,2860.11,0.087402,175.543,1,2e-05,0.033676,-2.1382
75.1166,0.186591,2890.3,0.096191,165.983,1,0.055982,0.02002,-1.4303
75.1398,0.181198,2851.73,0.099121,165.643,1,0.002056,0.029329,2.5518
75.163,0.133753,2685.2,0.085938,166.961,1,0.007929,0.301285,3.6901
75.1862,0.11382,2078.02,0.069336,155.968,1,0.068086,0.16103,1.9539
75.2094,0.105445,2030.18,0.075195,156.852,1,0.005653,0.076389,1.1416
75.2327,0.087836,2089.34,0.092773,158.179,1,0.008422,0.182212,0.711
75.2559,0.083272,2097.98,0.089355,173.433,1,0.091999,0.05334,-3.1846
75.2791,0.078897,1907.06,0.085449,175.333,1,0.010899,0.053963,-2.4392
75.3023,0.070946,2008.95,0.09668,225.04,1,0.248303,0.106127,-0.9288
75.3255,0.070476,2775.17,0.098633,154.028,1,0.374667,0.006649,2.3527
75.3488,0.060724,2911.28,0.109375,87.701,1,0.548767,0.148651,3.0595
75.372,0.057021,2424.2,0.120605,175.099,1,0.665128,0.062894,0.954
75.3952,0.110294,2520.98,0.119141,175.076,1,0.000135,0.636797,-3.7617
75.4184,0.140744,2953.39,0.108887,174.597,1,0.002736,0.242592,1.1449
75.4416,0.145016,2699.54,0.110352,283.538,1,0.475582,0.029898,-0.2878
75.4649,0.146971,2410.22,0.113281,285.344,1,0.006349,0.013392,2.2892
75.4881,0.11264,3425.55,0.096191,153.202,1,0.602638,0.264485,2.4242
75.5113,0.072304,3057.42,0.095703,155.308,1,0.013653,0.436189,-1.2264
75.5345,0.066748,1774.38,0.088867,155.89,1,0.003744,0.079914,-2.1127
75.5577,0.154805,2498.84,0.087891,154.887,1,0.006456,0.794901,-0.9152
75.581,0.186256,2803.47,0.08252,154.091,1,0.005152,0.184431,-0.0798
75.6042,0.213681,2483.54,0.079102,313.696,1,0.682384,0.137147,-2.686
75.6274,0.274153,2148.56,0.063965,311.024,1,0.008557,0.247922,0.3453
75.6506,0.258871,2017.49,0.043945,326.676,1,0.04909,0.05734,2.5077
75.6738,0.254082,2203.87,0.044922,319.766,1,0.021379,0.018676,-2.0213
75.6971,0.276151,2353.23,0.035645,315.193,1,0.014401,0.083243,1.2494
75.7203,0.240386,2081.95,0.039551,175.075,1,0.571599,0.138477,2.5626
75.7435,0.232716,1763.84,0.03125,181.683,1,0.037046,0.032426,-0.5626
75.7667,0.250161,1452.95,0.018066,179.359,1,0.012876,0.072254,0.5859
75.7899,0.21823,1257.23,0.023926,176.251,1,0.017476,0.136342,1.8086
75.8132,0.216008,1689.78,0.020508,178.186,1,0.010917,0.010235,1.1668
75.8364,0.240677,1619.26,0.028809,176.229,1,0.011046,0.108036,1.0245
75.8596,0.226036,1524.59,0.046387,175.475,1,0.004287,0.062744,1.0314
75.8828,0.234292,1745.02,0.054688,169.09,1,0.037059,0.035873,1.6437
75.906,0.275775,2268.39,0.077148,172.93,1,0.022453,0.162654,0.3368
75.9293,0.258642,2630.15,0.098145,175.162,1,0.012825,0.064117,0.5402
75.9525,0.248612,2459.32,0.09082,174.738,1,0.002421,0.039546,0.6511
75.9757,0.235659,2445.72,0.07666,174.317,1,0.002412,0.053496,3.5278
75.9989,0.155969,2404.91,0.084473,174.736,1,0.002399,0.406968,3.179
76.0221,0.125736,3079.35,0.067383,386.627,0,,,
76.0454,0.219029,3402.22,0.06543,175.059,1,,,-2.9452
76.0686,0.288305,2002.0,0.072266,360.761,1,0.693151,0.273098,-3.3178
76.0918,0.372569,1888.75,0.046875,111.333,1,1.056685,0.255007,-0.1457
76.115,0.417637,1853.34,0.036621,72.495,1,0.422556,0.114067,0.3207
76.1382,0.430384,1752.77,0.033691,64.853,0,,,
76.1615,0.424864,1759.45,0.027832,64.853,0,,,
76.1847,0.42164,1718.23,0.024414,64.853,0,,,
76.2079,0.427704,1489.57,0.020508,174.913,1,,,3.3725
76.2311,0.429226,1452.91,0.015137,408.333,0,,,
76.2543,0.45168,1386.46,0.01123,175.038,1,,,4.668
76.2776,0.452059,1735.63,0.021484,175.2,1,0.000925,0.000839,2.4848
76.3008,0.462519,2345.18,0.021973,175.271,1,0.000403,0.022874,2.3728
76.324,0.476655,2085.02,0.025879,408.333,0,,,
76.3472,0.462935,1314.25,0.02832,408.333,0,,,
76.3704,0.462471,1200.93,0.01709,385.357,0,,,
76.3937,0.46301,1140.75,0.018555,381.785,0,,,
76.4169,0.443816,1164.11,0.016602,354.093,1,,,3.0089
76.4401,0.450693,1676.15,0.013184,356.677,1,,,5.3142
76.4633,0.44037,1942.51,0.009766,408.333,0,,,
76.4865,0.428797,1307.11,0.006348,398.067,0,,,
76.5098,0.448366,1148.48,0.012207,64.853,0,,,
76.533,0.450501,1937.24,0.02002,68.119,0,,,
76.5562,0.457639,1939.11,0.023926,366.178,1,,,2.053
76.5794,0.457302,1770.11,0.031738,333.062,1,0.094722,0.000737,3.2092
76.6026,0.414084,1762.14,0.036621,327.258,1,0.017578,0.099193,0.6872
76.6259,0.404997,1394.04,0.03418,64.853,0,,,
76.6491,0.37522,1124.3,0.03418,87.128,1,,,1.4972
76.6723,0.357879,1048.97,0.030273,175.552,1,,,0.929
76.6955,0.360254,1017.65,0.020508,64.853,0,,,
76.7187,0.3272,981.31,0.021484,64.853,0,,,
76.742,0.301464,1413.99,0.022949,87.111,1,,,-1.3232
76.7652,0.272948,1736.13,0.033691,67.873,0,,,
76.7884,0.242581,2180.02,0.035645,64.853,0,,,
76.8116,0.233999,2025.59,0.032227,64.853,0,,,
76.8348,0.241552,1708.65,0.038086,64.853,0,,,
76.858,0.237648,1724.61,0.030273,64.853,0,,,
76.8813,0.243443,1785.57,0.03418,64.853,0,,,
76.9045,0.248089,1854.63,0.04541,64.853,0,,,
76.9277,0.254886,2519.9,0.04541,64.853,0,,,
76.9509,0.253559,2559.93,0.044434,64.853,0,,,
76.9741,0.260687,1872.2,0.038086,64.853,0,,,
76.9974,0.274661,1686.2,0.040039,64.853,0,,,
77.0206,0.263692,2509.75,0.050781,86.9,1,,,-3.9118
77.0438,0.267752,2544.53,0.061523,85.699,1,,,-0.5714
77.067,0.267654,2243.76,0.060547,64.853,0,,,
77.0902,0.245236,2543.87,0.04834,64.853,0,,,
77.1135,0.235365,1960.24,0.029785,64.853,0,,,
77.1367,0.233393,1395.07,0.023438,64.853,0,,,
77.1599,0.21754,1238.96,0.021484,64.853,0,,,
77.1831,0.189776,1045.68,0.018555,76.547,1,,,3.3045
77.2063,0.183012,967.45,0.014648,64.853,0,,,
77.2296,0.163502,988.64,0.010742,64.853,0,,,
77.2528,0.141199,2391.29,0.01709,64.853,0,,,
77.276,0.132,2972.95,0.029785,66.087,0,,,
77.2992,0.123672,2527.84,0.035156,64.853,0,,,
77.3224,0.108774,2118.73,0.03418,64.853,0,,,
77.3457,0.095653,1596.37,0.033203,72.508,1,,,-0.0824
77.3689,0.093011,1528.45,0.024414,73.352,1,,,-0.1957
77.3921,0.082008,2353.58,0.055176,64.853,0,,,
77.4153,0.075326,3543.8,0.058105,157.623,1,,,-0.8402
77.4385,0.069325,3202.0,0.065918,153.918,1,0.023782,0.082971,-0.0674
77.4618,0.062333,1991.25,0.072266,151.464,1,0.016072,0.106217,-1.3288
77.485,0.267626,1800.65,0.04248,330.696,1,0.743454,1.244359,-4.8084
77.5082,0.42328,1810.19,0.038574,156.206,1,0.716737,0.450578,-10.4524
77.5314,0.44181,1533.46,0.03125,117.914,1,0.279383,0.04284,-0.5671
77.5546,0.4476,1467.91,0.041992,64.853,0,,,
77.5779,0.385556,1941.7,0.037109,64.853,0,,,
77.6011,0.32598,1282.85,0.033691,66.84,0,,,
77.6243,0.370141,678.22,0.026367,383.869,0,,,
77.6475,0.435027,540.44,0.004883,64.853,0,,,
77.6707,0.514453,552.65,0.003418,64.853,0,,,
77.694,0.498265,521.67,0.00293,64.853,0,,,
77.7172,0.522557,559.53,0.003418,64.853,0,,,
77.7404,0.567522,1064.2,0.003418,64.853,0,,,
77.7636,0.53087,1078.43,0.003906,64.853,0,,,
77.7868,0.557317,722.69,0.003418,64.853,0,,,
77.8101,0.587407,608.72,0.002441,64.853,0,,,
77.8333,0.544903,724.18,0.004883,64.853,0,,,
77.8565,0.575871,1947.02,0.006348,64.853,0,,,
77.8797,0.590918,2153.48,0.007812,64.853,0,,,
77.9029,0.546447,1805.68,0.007812,408.333,0,,,
77.9262,0.562,1392.51,0.005371,64.853,0,,,
77.9494,0.546412,572.24,0.003906,64.853,0,,,
77.9726,0.506582,423.68,0.005371,64.853,0,,,
77.9958,0.519066,1665.52,0.006348,64.853,0,,,
78.019,0.501951,2362.47,0.010742,64.853,0,,,
78.0423,0.488959,2108.88,0.01123,408.333,0,,,
78.0655,0.491013,1708.92,0.010254,408.333,0,,,
78.0887,0.462629,1246.15,0.014648,408.333,0,,,
78.1119,0.43288,1155.72,0.019043,408.333,0,,,
78.1351,0.398265,1367.43,0.033203,185.556,1,,,2.0603
78.1584,0.353922,1399.43,0.050781,185.494,1,,,0.5387
78.1816,0.326138,1535.15,0.062988,391.139,0,,,
78.2048,0.312417,2002.5,0.084473,206.793,1,,,2.6986
78.228,0.303635,2631.52,0.089844,207.632,1,0.004049,0.028511,0.0926
78.2512,0.296112,2528.74,0.091797,208.096,1,0.002233,0.025089,0.2545
78.2745,0.28004,2204.23,0.095703,103.8,1,0.668788,0.055789,2.2048
78.2977,0.268108,2032.51,0.081055,103.711,1,0.000861,0.043536,-1.2392
78.3209,0.248212,1671.69,0.080078,103.587,1,0.001197,0.077068,4.2807
78.3441,0.233351,1596.07,0.078613,92.588,1,0.11213,0.061722,4.0114
78.3673,0.233373,1980.74,0.075195,92.811,1,0.002407,9.6e-05,0.8689
78.3906,0.22284,2263.45,0.076172,185.495,1,0.666057,0.046174,4.4078
78.4138,0.213819,2069.4,0.074219,178.613,1,0.037802,0.041318,4.9072
78.437,0.201028,1706.09,0.071777,87.451,1,0.685262,0.061669,3.1051
78.4602,0.227076,1985.13,0.074707,87.391,1,0.000692,0.12169,-3.9419
78.4834,0.230994,2460.12,0.072754,175.051,1,0.668033,0.017106,0.1138
78.5067,0.254768,2319.96,0.066895,308.529,1,0.552044,0.097884,-1.2863
78.5299,0.294251,2038.52,0.058594,306.668,1,0.006053,0.14383,1.2949
78.5531,0.269765,1806.42,0.058105,314.883,1,0.026435,0.086825,-0.6788
78.5763,0.273053,1868.13,0.056152,174.396,1,0.57426,0.012114,-2.8697
78.5995,0.268833,2163.92,0.055664,174.565,1,0.000967,0.015578,0.8482
78.6228,0.231738,2159.9,0.065918,170.556,1,0.023232,0.148209,1.0059
78.646,0.239494,2082.26,0.057617,174.167,1,0.020952,0.032916,2.6199
78.6692,0.238108,2188.27,0.054688,174.92,1,0.00431,0.005801,2.7575
78.6924,0.229057,2150.13,0.083496,174.974,1,0.000313,0.038752,-2.361
78.7156,0.226552,2676.01,0.078125,175.286,1,0.001777,0.010995,-4.1933
78.7389,0.2211,2674.74,0.071777,165.383,1,0.058136,0.024359,2.998
78.7621,0.199737,1778.39,0.07373,164.354,1,0.006244,0.101527,-0.2423
78.7853,0.190847,1469.84,0.042969,346.396,1,0.712844,0.045522,1.9641
78.8085,0.200801,2140.8,0.043945,157.803,1,0.748091,0.050832,2.9364
78.8317,0.183246,2371.72,0.066406,173.693,1,0.09587,0.091422,2.139
78.855,0.192184,2838.31,0.074219,175.424,1,0.009913,0.047617,3.6225
78.8782,0.190707,3346.22,0.083496,175.101,1,0.00184,0.007716,4.473
78.9014,0.174,2725.97,0.084961,175.047,1,0.000312,0.091618,4.6938
78.9246,0.179515,2472.58,0.074707,175.083,1,0.000206,0.0312,4.6492
78.9478,0.204209,2727.17,0.100098,174.965,1,0.00067,0.128707,-0.473
78.9711,0.196181,2936.59,0.118164,174.888,1,0.00044,0.0401,-1.5501
78.9943,0.194579,2936.68,0.119629,165.979,1,0.052274,0.008199,2.8008
79.0175,0.187033,3071.39,0.114746,165.903,1,0.000459,0.03955,2.1496
79.0407,0.138612,2624.73,0.088379,175.329,1,0.055247,0.297385,2.4045
79.0639,0.121229,2072.27,0.069336,160.902,1,0.085815,0.133797,0.055
79.0872,0.113609,2103.19,0.068359,157.04,1,0.024296,0.064895,0.1085
79.1104,0.107867,2161.96,0.078613,153.405,1,0.023419,0.051849,-0.1108
79.1336,0.117617,2119.13,0.080078,140.146,1,0.09033,0.086479,-1.8803
79.1568,0.137324,2145.84,0.075684,70.018,1,0.667373,0.154596,0.9461
79.18,0.142138,2329.59,0.08252,141.708,1,0.677205,0.034453,0.5231
79.2033,0.154308,2624.7,0.079102,153.599,1,0.08053,0.082108,1.3379
79.2265,0.156776,2591.94,0.083008,160.463,1,0.043709,0.015868,6.3364
79.2497,0.149086,2391.08,0.087891,173.115,1,0.075861,0.050289,6.1734
79.2729,0.193493,2446.68,0.090332,174.418,1,0.007493,0.259256,-3.1475
79.2961,0.194777,2572.21,0.089844,174.524,1,0.000613,0.006614,-3.244
79.3194,0.190713,2334.28,0.087891,173.823,1,0.004024,0.021088,-0.6785
79.3426,0.188458,2470.8,0.07959,156.899,1,0.102351,0.011892,5.3097
79.3658,0.14087,2969.79,0.067383,87.779,1,0.564987,0.289004,3.1356
79.389,0.117816,1883.31,0.068848,174.311,1,0.660325,0.178239,-1.6987
79.4122,0.110775,1649.99,0.098145,173.776,1,0.003077,0.061599,-6.7712
79.4355,0.167683,3029.42,0.111816,173.966,1,0.001096,0.408733,0.64
79.4587,0.180993,2898.25,0.125488,297.823,1,0.525052,0.076345,1.4975
79.4819,0.222166,2821.42,0.126465,292.681,1,0.017415,0.204256,-0.2796
79.5051,0.274128,3014.53,0.084473,308.907,1,0.053943,0.209399,3.175
79.5283,0.262792,2032.36,0.074707,308.778,1,0.000419,0.042226,-0.6488
79.5516,0.271428,1348.75,0.054199,408.333,0,,,
79.5748,0.270641,1597.02,0.046875,172.828,1,,,2.2227
79.598,0.228395,1857.53,0.047852,174.743,1,0.011019,0.169312,1.4382
79.6212,0.225691,1983.7,0.036621,175.824,1,0.00617,0.01191,1.0521
79.6444,0.231786,2119.38,0.039551,175.967,1,0.000809,0.026648,2.3481
79.6677,0.208126,2075.57,0.041504,175.608,1,0.00204,0.107565,0.2541
79.6909,0.21321,2231.3,0.037598,175.578,1,0.00017,0.024132,1.152
79.7141,0.216388,2111.33,0.04541,175.331,1,0.001409,0.014794,3.247
79.7373,0.192596,1799.46,0.041504,175.307,1,0.000134,0.116348,1.2441
79.7605,0.215388,1681.69,0.046387,175.446,1,0.000791,0.111732,-2.9358
79.7838,0.233909,2523.37,0.057617,174.514,1,0.005328,0.082442,-0.9473
79.807,0.214838,2617.0,0.071289,165.669,1,0.051999,0.084993,-1.9795
79.8302,0.21883,2410.42,0.073242,315.059,1,0.621514,0.018407,0.3868
79.8534,0.202291,2290.93,0.060059,173.557,1,0.579194,0.078547,1.568
79.8766,0.16578,1475.69,0.058105,155.282,1,0.11115,0.198392,1.4262
79.8999,0.166292,1197.18,0.045898,155.512,1,0.001483,0.003083,-3.2576
79.9231,0.162391,1231.63,0.049316,156.152,1,0.004106,0.023738,-1.2755
79.9463,0.149528,1366.38,0.069336,141.09,1,0.101341,0.082475,1.6025
79.9695,0.152282,2094.35,0.075195,154.97,1,0.093758,0.018249,-0.4168
79.9927,0.148829,2287.9,0.068848,155.722,1,0.004844,0.022935,4.9471
80.016,0.125918,1870.02,0.062988,174.616,1,0.114391,0.16678,3.2502
80.0392,0.112486,1195.06,0.051758,175.258,1,0.003671,0.112684,0.1264
80.0624,0.093473,2253.05,0.098145,175.77,1,0.002914,0.184622,1.8129
80.0856,0.078107,3716.42,0.193848,157.38,1,0.110397,0.179112,-3.8573
80.1088,0.086972,4963.02,0.288086,159.335,1,0.012346,0.107399,-5.6035
80.1321,0.121503,5247.67,0.34375,172.536,1,0.079555,0.331272,-6.7415
80.1553,0.165821,3974.31,0.307617,164.476,1,0.047836,0.30849,-2.3109
80.1785,0.171484,3109.49,0.220703,164.753,1,0.001687,0.033575,-2.5381
80.2017,0.168248,2607.85,0.146484,164.905,1,0.000918,0.019046,2.5562
80.2249,0.140996,2392.58,0.094238,88.169,1,0.60643,0.176248,0.0852
80.2482,0.081175,2533.41,0.121582,174.465,1,0.65716,0.538521,-1.3082
80.2714,0.079036,3046.25,0.138672,174.165,1,0.00172,0.026696,0.8308
80.2946,0.095247,3463.63,0.144531,174.774,1,0.003485,0.186025,4.356
80.3178,0.104762,3299.01,0.151855,162.602,1,0.072155,0.095146,2.9596
80.341,0.111051,3221.11,0.111328,160.736,1,0.01154,0.058289,7.052
80.3643,0.100307,2665.21,0.085449,157.259,1,0.021869,0.101673,2.4772
80.3875,0.315601,2445.58,0.065918,155.467,1,0.011462,1.0353,-5.6168
80.4107,0.438987,1897.89,0.046387,151.689,1,0.024603,0.327027,-15.986
80.4339,0.469909,1619.71,0.041992,125.832,1,0.186337,0.068044,-0.4378
80.4571,0.477693,2123.19,0.054688,64.853,0,,,
80.4804,0.386657,2252.78,0.052734,64.853,0,,,
80.5036,0.254082,1824.07,0.052246,408.333,0,,,
80.5268,0.22751,1542.74,0.053223,66.146,0,,,
80.55,0.249006,1472.92,0.038574,68.485,0,,,
80.5732,0.235676,1480.24,0.027832,69.014,0,,,
80.5965,0.242422,1361.14,0.024902,68.856,0,,,
80.6197,0.252779,1407.14,0.02832,67.917,0,,,
80.6429,0.235655,2665.94,0.043457,64.853,0,,,
80.6661,0.250839,2763.25,0.050293,64.853,0,,,
80.6893,0.260277,2649.83,0.077637,64.853,0,,,
80.7126,0.239826,2831.45,0.065918,64.853,0,,,
80.7358,0.256377,2255.27,0.052734,64.853,0,,,
80.759,0.261203,2000.06,0.057129,64.853,0,,,
